Cx Lat,Cx Long,Store Name,# of Deliveries
37.832765,-122.259122,Kitava (Temescal),2
37.832794,-122.27553,Kitava (Temescal),1
37.83281,-122.27551,Kitava (Temescal),2
37.832813,-122.25135,Kitava (Temescal),3
37.832817,-122.25201,Kitava (Temescal),2
37.832832,-122.19406,Kitava (Temescal),1
37.83284,-122.2732,Kitava (Temescal),1
37.832893,-122.208393,Kitava (Temescal),1
37.832924,-122.226121,Kitava (Temescal),6
37.832929976,-122.224960076,Kitava (Temescal),1
37.832935,-122.189902,Kitava (Temescal),1
37.832938,-122.276533,Kitava (Temescal),1
37.833125819,-122.289795522,Kitava (Temescal),2
37.83314,-122.25107,Kitava (Temescal),4
37.833173,-122.268711,Kitava (Temescal),1
37.8332,-122.189241,Kitava (Temescal),9
37.833252,-122.264493,Kitava (Temescal),8
37.83326,-122.27395,Kitava (Temescal),1
37.833286,-122.259476,Kitava (Temescal),3
37.833303,-122.277039,Kitava (Temescal),8
37.83330997,-122.289970033,Kitava (Temescal),4
37.833313,-122.26448,Kitava (Temescal),1
37.833373966,-122.255320083,Kitava (Temescal),1
37.83338,-122.255714,Kitava (Temescal),1
37.833405,-122.27212,Kitava (Temescal),6
37.833405,-122.26381,Kitava (Temescal),1
37.833413,-122.274294,Kitava (Temescal),2
37.833413,-122.267789,Kitava (Temescal),1
37.833423964,-122.252230011,Kitava (Temescal),3
37.83343,-122.25544,Kitava (Temescal),2
37.833474968,-122.211542074,Kitava (Temescal),1
37.83349,-122.214775,Kitava (Temescal),2
37.83352,-122.275411,Kitava (Temescal),9
37.833538,-122.223692,Kitava (Temescal),1
37.833547,-122.226481,Kitava (Temescal),4
37.833587998,-122.283990048,Kitava (Temescal),1
37.833595,-122.25597,Kitava (Temescal),1
37.8336,-122.2644,Kitava (Temescal),4
37.833641,-122.259425,Kitava (Temescal),1
37.83365,-122.27637,Kitava (Albany),1
37.833686988,-122.273730012,Kitava (Temescal),1
37.833688,-122.260381,Kitava (Temescal),1
37.833769969,-122.251120079,Kitava (Temescal),3
37.833781,-122.187488,Kitava (Temescal),1
37.83381,-122.25914,Kitava (Temescal),2
37.83384,-122.212750074,Kitava (Temescal),1
37.833841345,-122.272816696,Kitava (Temescal),1
37.8339,-122.203044,Kitava (Temescal),3
37.83392298,-122.257890059,Kitava (Temescal),2
37.83392298,-122.212600037,Kitava (Temescal),1
37.833935,-122.268842,Kitava (Temescal),1
37.83394,-122.275085,Kitava (Temescal),1
37.833984,-122.28448,Kitava (Temescal),1
37.834001,-122.215605,Kitava (Temescal),1
37.834022976,-122.259094035,Kitava (Temescal),1
37.834039992,-122.252870053,Kitava (Temescal),20
37.834063964,-122.264670013,Kitava (Temescal),1
37.834076,-122.22128,Kitava (Temescal),1
37.834098,-122.225469,Kitava (Temescal),2
37.8341,-122.252914,Kitava (Temescal),1
37.834103,-122.2695,Kitava (Temescal),1
37.834111,-122.225496,Kitava (Temescal),2
37.83415,-122.188378,Kitava (Temescal),3
37.834173,-122.205964,Kitava (Temescal),1
37.834187,-122.27197,Kitava (Temescal),4
37.83419,-122.276624,Kitava (Temescal),4
37.83419,-122.20602,Kitava (Temescal),3
37.8342,-122.27934,Kitava (Temescal),4
37.83422,-122.28457,Kitava (Temescal),1
37.83422,-122.272156,Kitava (Temescal),2
37.834225,-122.269806,Kitava (Temescal),1
37.834268,-122.213557,Kitava (Temescal),2
37.834314,-122.197898,Kitava (Temescal),1
37.834316,-122.25465,Kitava (Temescal),1
37.834384991,-122.253620066,Kitava (Temescal),1
37.834395,-122.278573,Kitava (Temescal),3
37.8344,-122.26267,Kitava (Temescal),1
37.834404,-122.269684,Kitava (Temescal),1
37.834413,-122.138257,Kitava (Temescal),1
37.83442,-122.260284,Kitava (Temescal),1
37.834457,-122.192483,Kitava (Temescal),1
37.834483981,-122.253044061,Kitava (Temescal),17
37.834502,-122.280816,Kitava (Temescal),1
37.834503,-122.272705,Kitava (Temescal),1
37.834549,-122.201044,Kitava (Temescal),12
37.834549989,-122.274960056,Kitava (Temescal),1
37.834606,-122.27712,Kitava (Temescal),15
37.834622,-122.187958,Kitava (Temescal),1
37.834637,-122.2194,Kitava (Temescal),1
37.834644,-122.25909,Kitava (Temescal),3
37.834644997,-122.253022017,Kitava (Temescal),1
37.834672,-122.278337,Kitava (Temescal),1
37.834692,-122.268548,Kitava (Temescal),1
37.834717,-122.259895,Kitava (Temescal),2
37.834773995,-122.254390027,Kitava (Temescal),2
37.834808,-122.224412,Kitava (Temescal),11
37.8349,-122.27179,Kitava (Temescal),2
37.8349,-122.253535,Kitava (Temescal),2
37.83493,-122.19699,Kitava (Temescal),1
37.834933964,-122.293620016,Kitava (Temescal),2
37.83495,-122.270065,Kitava (Temescal),1
37.834987985,-122.252420029,Kitava (Temescal),1
37.834988,-122.25242,Kitava (Temescal),3
37.834989,-122.270906,Kitava (Temescal),10
37.835014,-122.26847,Kitava (Temescal),1
37.835022,-122.27817,Kitava (Temescal),2
37.83508,-122.27149,Kitava (Temescal),2
37.8351,-122.2837,Kitava (Temescal),3
37.835121,-122.196196,Kitava (Temescal),1
37.835172,-122.262659,Kitava (Temescal),4
37.835175,-122.25743,Kitava (Albany),1
37.835175,-122.25743,Kitava (Temescal),8
37.835203,-122.257348,Kitava (Temescal),1
37.83521,-122.26472,Kitava (Temescal),1
37.835219996,-122.261530068,Kitava (Temescal),1
37.83522,-122.272,Kitava (Temescal),1
37.835236,-122.25915,Kitava (Albany),2
37.835236,-122.25915,Kitava (Temescal),14
37.835260587,-122.292134833,Kitava (Temescal),1
37.835304,-122.262634,Kitava (Temescal),1
37.835306,-122.264132,Kitava (Temescal),1
37.835372,-122.260426,Kitava (Temescal),1
37.835384,-122.29216,Kitava (Temescal),1
37.835403,-122.260086,Kitava (Temescal),1
37.835412,-122.264033,Kitava (Temescal),15
37.83547,-122.19711,Kitava (Albany),1
37.835476,-122.26052,Kitava (Temescal),2
37.835483,-122.277284,Kitava (Temescal),1
37.835484,-122.259028,Kitava (Temescal),2
37.835495,-122.25588,Kitava (Temescal),1
37.8355,-122.27727,Kitava (Temescal),1
37.835518,-122.26049,Kitava (Temescal),1
37.835526,-122.220922,Kitava (Temescal),5
37.835566965,-122.276030006,Kitava (Temescal),1
37.835585,-122.274614,Kitava (Temescal),1
37.835587,-122.27604,Kitava (Temescal),3
37.835603,-122.193654,Kitava (Albany),1
37.835603,-122.193654,Kitava (Temescal),2
37.83565,-122.22647,Kitava (Temescal),2
37.83567,-122.27602,Kitava (Temescal),2
37.835696,-122.284307,Kitava (Temescal),2
37.835733,-122.261965,Kitava (Temescal),4
37.835735,-122.19978,Kitava (Albany),1
37.835752,-122.260774,Kitava (Temescal),5
37.835818,-122.285223,Kitava (Temescal),2
37.83584,-122.27501,Kitava (Temescal),5
37.835846,-122.21823,Kitava (Temescal),1
37.835894,-122.196533,Kitava (Temescal),1
37.835897,-122.26151,Kitava (Temescal),1
37.835926,-122.257745,Kitava (Temescal),1
37.835934,-122.226539,Kitava (Temescal),9
37.836061,-122.214825,Kitava (Temescal),1
37.836082,-122.27627,Kitava (Temescal),5
37.83613,-122.261918,Kitava (Temescal),1
37.836147,-122.13312,Kitava (Temescal),1
37.836166,-122.26008,Kitava (Temescal),2
37.83622,-122.28571,Kitava (Temescal),2
37.836222,-122.268391,Kitava (Temescal),17
37.836229,-122.228925,Kitava (Temescal),2
37.836251,-122.292372,Kitava (Temescal),1
37.83629,-122.19123,Kitava (Temescal),1
37.836306,-122.27944,Kitava (Temescal),4
37.83636,-122.25365,Kitava (Temescal),7
37.836372,-122.19812,Kitava (Temescal),1
37.836383991,-122.253750069,Kitava (Temescal),2
37.836394,-122.252471,Kitava (Temescal),1
37.836401,-122.225424,Kitava (Temescal),1
37.83642,-122.2532,Kitava (Temescal),2
37.836425,-122.201564,Kitava (Temescal),2
37.836436,-122.271241,Kitava (Temescal),1
37.836518,-122.191349,Kitava (Temescal),1
37.836537,-122.212168,Kitava (Temescal),6
37.83659,-122.27224,Kitava (Temescal),1
37.836603,-122.200102,Kitava (Temescal),1
37.836651,-122.256886,Kitava (Temescal),2
37.83669,-122.27917,Kitava (Temescal),1
37.83669299,-122.251470024,Kitava (Temescal),1
37.836704,-122.22314,Kitava (Temescal),6
37.836705,-122.275694,Kitava (Temescal),3
37.836708,-122.21363,Kitava (Temescal),2
37.836738,-122.272968,Kitava (Temescal),13
37.83677,-122.224447,Kitava (Temescal),1
37.836776,-122.279855,Kitava (Temescal),1
37.836799985,-122.276060013,Kitava (Temescal),2
37.836805,-122.191018,Kitava (Temescal),3
37.836833,-122.272634,Kitava (Temescal),5
37.83687,-122.2514,Kitava (Temescal),3
37.836888,-122.255919,Kitava (Temescal),1
37.83689,-122.26442,Kitava (Temescal),1
37.836918,-122.25251,Kitava (Temescal),1
37.836923,-122.264633,Kitava (Temescal),3
37.836995,-122.230462,Kitava (Temescal),3
37.837002,-122.273668,Kitava (Temescal),13
37.83701,-122.185381,Kitava (Temescal),4
37.837025,-122.285545,Kitava (Temescal),1
37.837093,-122.21741,Kitava (Temescal),2
37.8371,-122.2677,Kitava (Temescal),12
37.837106,-122.282944,Kitava (Temescal),2
37.837112,-122.26788,Kitava (Temescal),1
37.837116,-122.19866,Kitava (Temescal),1
37.837119964,-122.267876007,Kitava (Temescal),6
37.83712,-122.267876,Kitava (Temescal),2
37.837121,-122.251177,Kitava (Temescal),1
37.837169962,-122.292230045,Kitava (Temescal),1
37.837176961,-122.275130041,Kitava (Temescal),1
37.837238,-122.260084,Kitava (Temescal),1
37.837257,-122.267694,Kitava (Temescal),6
37.837265,-122.227398,Kitava (Temescal),7
37.837309982,-122.257670034,Kitava (Temescal),1
37.837315,-122.21318,Kitava (Temescal),1
37.837318,-122.28023,Kitava (Temescal),3
37.837343,-122.121936,Kitava (Temescal),6
37.837345,-122.25555,Kitava (Temescal),1
37.837348,-122.216855,Kitava (Temescal),1
37.837368,-122.22686,Kitava (Temescal),1
37.837372,-122.227013,Kitava (Temescal),1
37.837398,-122.280549,Kitava (Temescal),1
37.837476,-122.26076,Kitava (Temescal),1
37.837496,-122.259986,Kitava (Temescal),5
37.837519,-122.224397,Kitava (Temescal),1
37.837532,-122.26003,Kitava (Temescal),3
37.837546,-122.258338,Kitava (Temescal),2
37.837558,-122.261874,Kitava (Temescal),2
37.837563,-122.261912,Kitava (Temescal),3
37.8375741,-122.272435,Kitava (Temescal),2
37.8375863,-122.2774622,Kitava (Temescal),1
37.837608,-122.261935,Kitava (Temescal),3
37.837624,-122.28678,Kitava (Temescal),1
37.83763696,-122.279349072,Kitava (Temescal),1
37.837646,-122.18735,Kitava (Temescal),2
37.83765,-122.25013,Kitava (Temescal),1
37.837658,-122.262027,Kitava (Temescal),1
37.83767296,-122.262040023,Kitava (Temescal),5
37.837685,-122.26776,Kitava (Temescal),1
37.83769,-122.262024,Kitava (Temescal),1
37.837724,-122.252186,Kitava (Temescal),2
37.837732,-122.305205,Kitava (Temescal),1
37.837765,-122.253482,Kitava (Temescal),1
37.837813,-122.248014,Kitava (Temescal),7
37.83786,-122.25301,Kitava (Temescal),1
37.837924962,-122.303220062,Kitava (Temescal),2
37.837932,-122.273329,Kitava (Temescal),2
37.837934,-122.255062,Kitava (Temescal),2
37.837943,-122.218695,Kitava (Temescal),1
37.837969973,-122.247055024,Kitava (Temescal),1
37.837997,-122.24696,Kitava (Temescal),5
37.83801,-122.20076,Kitava (Temescal),1
37.838023994,-122.255940009,Kitava (Temescal),2
37.83805,-122.25431,Kitava (Temescal),1
37.838054157,-122.274567463,Kitava (Albany),1
37.838056,-122.190367,Kitava (Temescal),3
37.838062,-122.23054,Kitava (Temescal),2
37.838066,-122.25901,Kitava (Temescal),2
37.838071,-122.249895,Kitava (Temescal),4
37.838100982,-122.251549065,Kitava (Temescal),1
37.838101,-122.256869,Kitava (Temescal),1
37.838102,-122.217409,Kitava (Temescal),1
37.838104,-122.28415,Kitava (Temescal),1
37.838115986,-122.246605083,Kitava (Temescal),1
37.838129983,-122.254930073,Kitava (Temescal),1
37.838135,-122.2528,Kitava (Temescal),3
37.838146,-122.25472,Kitava (Temescal),1
37.838148,-122.267257,Kitava (Temescal),23
37.838165,-122.300817,Kitava (Temescal),1
37.838169965,-122.299630009,Kitava (Temescal),1
37.838183963,-122.293945067,Kitava (Temescal),1
37.838194,-122.257557,Kitava (Temescal),3
37.83822298,-122.300570039,Kitava (Temescal),1
37.838237984,-122.298610015,Kitava (Temescal),5
37.838259987,-122.286995044,Kitava (Temescal),1
37.838295,-122.254786,Kitava (Temescal),3
37.838298,-122.218272,Kitava (Temescal),1
37.838346,-122.218247,Kitava (Temescal),1
37.838355,-122.19478,Kitava (Temescal),2
37.838366,-122.212646,Kitava (Temescal),3
37.838387,-122.25663,Kitava (Temescal),4
37.838387,-122.25609,Kitava (Temescal),3
37.838403,-122.278468,Kitava (Temescal),4
37.838416,-122.204591,Kitava (Temescal),1
37.83843,-122.26704,Kitava (Temescal),1
37.838467,-122.267451,Kitava (Temescal),2
37.838486,-122.233536,Kitava (Temescal),19
37.838507,-122.199384,Kitava (Temescal),1
37.838543,-122.247536,Kitava (Temescal),1
37.838549,-122.216379,Kitava (Temescal),1
37.83855,-122.267166,Kitava (Temescal),1
37.83859,-122.25498,Kitava (Temescal),4
37.838638,-122.254516,Kitava (Temescal),1
37.838658,-122.201245,Kitava (Temescal),10
37.838681,-122.249997,Kitava (Temescal),1
37.838727,-122.257928,Kitava (Temescal),12
37.838744,-122.209581,Kitava (Temescal),19
37.838768,-122.30157,Kitava (Temescal),8
37.838775977,-122.28403003,Kitava (Temescal),1
37.838783,-122.25848,Kitava (Temescal),2
37.83879,-122.24787,Kitava (Temescal),1
37.838809965,-122.250440056,Kitava (Temescal),1
37.83881,-122.267106,Kitava (Temescal),1
37.83882,-122.25776,Kitava (Temescal),1
37.838852,-122.22036,Kitava (Temescal),1
37.838885989,-122.301680055,Kitava (Temescal),1
37.838886,-122.30168,Kitava (Temescal),1
37.838898,-122.28701,Kitava (Temescal),2
37.838901,-122.270749,Kitava (Temescal),1
37.838966958,-122.305008005,Kitava (Temescal),4
37.83897,-122.24981,Kitava (Temescal),1
37.839009999,-122.27140001,Kitava (Temescal),2
37.839035,-122.30516,Kitava (Temescal),1
37.839035,-122.24934,Kitava (Temescal),1
37.839037,-122.286845,Kitava (Temescal),3
37.83904,-122.29101,Kitava (Temescal),1
37.839042,-122.226824,Kitava (Temescal),5
37.839043,-122.28423,Kitava (Temescal),4
37.839043,-122.2737,Kitava (Temescal),3
37.839067,-122.2545,Kitava (Temescal),1
37.839103,-122.27801,Kitava (Temescal),1
37.839114983,-122.303840071,Kitava (Temescal),5
37.839121,-122.285189,Kitava (Temescal),10
37.839145,-122.252347,Kitava (Temescal),18
37.83917,-122.22203,Kitava (Temescal),3
37.839182,-122.277581,Kitava (Temescal),4
37.839219966,-122.266410012,Kitava (Temescal),2
37.839221,-122.23225,Kitava (Temescal),3
37.839226,-122.256108,Kitava (Temescal),5
37.839275,-122.276642,Kitava (Temescal),2
37.83928,-122.25698,Kitava (Temescal),10
37.839289,-122.225208,Kitava (Temescal),1
37.839293978,-122.280940041,Kitava (Temescal),1
37.839299,-122.222137,Kitava (Temescal),1
37.839331,-122.274406,Kitava (Albany),1
37.839331,-122.274406,Kitava (Temescal),17
37.839334,-122.194685,Kitava (Temescal),1
37.839386,-122.274205,Kitava (Temescal),1
37.839386,-122.22722,Kitava (Temescal),1
37.83939,-122.22437,Kitava (Temescal),1
37.839398,-122.191225,Kitava (Temescal),2
37.8394,-122.305364,Kitava (Temescal),2
37.839443,-122.29818,Kitava (Albany),1
37.839443,-122.29818,Kitava (Temescal),4
37.839473,-122.284416,Kitava (Temescal),11
37.839485,-122.254166,Kitava (Temescal),3
37.839493,-122.266034,Kitava (Temescal),2
37.839495,-122.251207,Kitava (Temescal),8
37.839514,-122.275277,Kitava (Temescal),14
37.83953,-122.277725,Kitava (Temescal),2
37.83954,-122.270706,Kitava (Temescal),1
37.83954,-122.255105,Kitava (Temescal),4
37.839549961,-122.276146011,Kitava (Temescal),1
37.83955,-122.27279,Kitava (Temescal),2
37.839557966,-122.292920044,Kitava (Temescal),3
37.839561,-122.279813,Kitava (Temescal),1
37.839563,-122.276243,Kitava (Temescal),2
37.8396,-122.2537,Kitava (Temescal),1
37.83962,-122.25819,Kitava (Temescal),9
37.839644,-122.205115,Kitava (Temescal),3
37.839645,-122.216885,Kitava (Temescal),1
37.839654,-122.226828,Kitava (Temescal),5
37.839664,-122.227905,Kitava (Temescal),2
37.83967,-122.2191,Kitava (Temescal),1
37.839675983,-122.258255007,Kitava (Temescal),3
37.839682,-122.251467,Kitava (Temescal),2
37.839686964,-122.287575072,Kitava (Temescal),8
37.839699998,-122.288870076,Kitava (Temescal),1
37.839706,-122.27625,Kitava (Temescal),3
37.839706,-122.224335,Kitava (Temescal),2
37.839717977,-122.229800038,Kitava (Albany),1
37.83976,-122.28537,Kitava (Temescal),5
37.839815,-122.271127,Kitava (Temescal),2
37.839862984,-122.231674064,Kitava (Temescal),1
37.83992,-122.23128,Kitava (Temescal),2
37.83996,-122.23561,Kitava (Temescal),3
37.839984982,-122.267080061,Kitava (Temescal),1
37.839997,-122.288143,Kitava (Temescal),1
37.840007,-122.258092,Kitava (Temescal),5
37.840012,-122.258094,Kitava (Temescal),7
37.84002,-122.28395,Kitava (Temescal),3
37.84002,-122.248665,Kitava (Temescal),3
37.840046,-122.279495,Kitava (Albany),1
37.840046,-122.279495,Kitava (Temescal),8
37.840054,-122.254295,Kitava (Temescal),1
37.84007,-122.268974,Kitava (Temescal),1
37.840076,-122.279503,Kitava (Temescal),8
37.840078,-122.275795,Kitava (Temescal),2
37.840107,-122.24862,Kitava (Temescal),8
37.840126,-122.253297,Kitava (Temescal),1
37.84013,-122.26832,Kitava (Temescal),1
37.840137,-122.23306,Kitava (Temescal),8
37.840138,-122.193805,Kitava (Temescal),3
37.840171,-122.256673,Kitava (Temescal),7
37.840184,-122.247927,Kitava (Temescal),1
37.840188,-122.262414,Kitava (Temescal),1
37.840213976,-122.23344407,Kitava (Temescal),1
37.840217,-122.272464,Kitava (Temescal),4
37.840244,-122.23522,Kitava (Temescal),3
37.840266991,-122.236120077,Kitava (Temescal),1
37.840269967,-122.286610063,Kitava (Albany),1
37.84029,-122.248962,Kitava (Temescal),2
37.840313,-122.23523,Kitava (Temescal),2
37.84033,-122.249596,Kitava (Temescal),1
37.840343979,-122.144247042,Kitava (Temescal),3
37.840358,-122.233419,Kitava (Temescal),1
37.840362,-122.233413,Kitava (Temescal),1
37.84039,-122.254158,Kitava (Temescal),2
37.840397,-122.2544,Kitava (Temescal),1
37.8404,-122.27115,Kitava (Temescal),1
37.840401,-122.22743,Kitava (Temescal),5
37.840419,-122.274964,Kitava (Temescal),1
37.8405,-122.14426,Kitava (Temescal),2
37.840506,-122.253335,Kitava (Temescal),3
37.840508,-122.225919,Kitava (Temescal),1
37.840521,-122.246834,Kitava (Temescal),1
37.840535,-122.2896374,Kitava (Temescal),7
37.840538,-122.248331,Kitava (Temescal),2
37.840546,-122.28965,Kitava (Temescal),1
37.840565,-122.25767,Kitava (Temescal),1
37.84057,-122.198951,Kitava (Temescal),1
37.840574,-122.276785,Kitava (Temescal),5
37.840589,-122.248771,Kitava (Temescal),1
37.8405962,-122.2897105,Kitava (Temescal),1
37.840673,-122.231931,Kitava (Temescal),2
37.840681,-122.225943,Kitava (Temescal),1
37.840708,-122.242038,Kitava (Temescal),2
37.840714,-122.251526,Kitava (Temescal),6
37.84077,-122.209115,Kitava (Temescal),6
37.840773,-122.23411,Kitava (Temescal),2
37.840809,-122.273735,Kitava (Temescal),1
37.840813,-122.23052,Kitava (Temescal),1
37.840823969,-122.144680051,Kitava (Temescal),1
37.840839,-122.285071,Kitava (Temescal),1
37.840865,-122.268795,Kitava (Temescal),1
37.8409,-122.1239,Kitava (Temescal),2
37.840903,-122.266428,Kitava (Temescal),10
37.840905,-122.266434,Kitava (Albany),1
37.840905,-122.266434,Kitava (Temescal),3
37.840958,-122.2648,Kitava (Temescal),1
37.84097,-122.2952,Kitava (Temescal),3
37.840973,-122.218735,Kitava (Temescal),1
37.840993,-122.26568,Kitava (Temescal),1
37.84102,-122.26546,Kitava (Temescal),1
37.841038,-122.281795,Kitava (Temescal),3
37.841091,-122.281871,Kitava (Temescal),1
37.841137,-122.27388,Kitava (Temescal),1
37.841213,-122.270569,Kitava (Temescal),2
37.84127,-122.242709,Kitava (Temescal),2
37.841276,-122.230162,Kitava (Temescal),6
37.841286,-122.199974,Kitava (Temescal),6
37.841373,-122.268851,Kitava (Temescal),3
37.841387,-122.271219,Kitava (Temescal),1
37.841393,-122.27515,Kitava (Temescal),2
37.841395,-122.234871,Kitava (Temescal),2
37.841403,-122.237746,Kitava (Temescal),1
37.841419964,-122.284874003,Kitava (Temescal),1
37.841465,-122.27514,Kitava (Temescal),1
37.841465,-122.25706,Kitava (Temescal),1
37.841502,-122.280417,Kitava (Temescal),1
37.841506968,-122.266940083,Kitava (Temescal),1
37.841522,-122.24234,Kitava (Temescal),1
37.84153,-122.28108,Kitava (Temescal),1
37.841537,-122.219131,Kitava (Temescal),2
37.841546,-122.258485,Kitava (Temescal),2
37.8416,-122.26666,Kitava (Temescal),1
37.841656,-122.27823,Kitava (Temescal),1
37.841658,-122.207523,Kitava (Temescal),1
37.841717,-122.26322,Kitava (Temescal),1
37.841733,-122.23835,Kitava (Temescal),5
37.841827,-122.211395,Kitava (Temescal),8
37.841835,-122.23091,Kitava (Temescal),1
37.841844,-122.218034,Kitava (Temescal),1
37.841846,-122.211365,Kitava (Temescal),4
37.841865965,-122.271300014,Kitava (Temescal),1
37.841889,-122.26395,Kitava (Temescal),1
37.8419,-122.25812,Kitava (Temescal),3
37.84190997,-122.258140007,Kitava (Temescal),8
37.841924,-122.293758,Kitava (Temescal),1
37.841950274,-122.271031898,Kitava (Temescal),1
37.841959968,-122.253920054,Kitava (Temescal),1
37.842014,-122.271645,Kitava (Temescal),1
37.84204,-122.2489,Kitava (Temescal),1
37.842068,-122.296074,Kitava (Temescal),1
37.842069981,-122.29607407,Kitava (Temescal),1
37.84207,-122.251366,Kitava (Temescal),1
37.842101,-122.277493,Kitava (Temescal),2
37.84211,-122.295863,Kitava (Temescal),3
37.842117,-122.295859,Kitava (Temescal),3
37.84213,-122.22781,Kitava (Temescal),1
37.842147,-122.23986,Kitava (Albany),1
37.842147,-122.23986,Kitava (Temescal),6
37.84219,-122.205764,Kitava (Temescal),5
37.842213,-122.254005,Kitava (Temescal),4
37.84224,-122.27241,Kitava (Temescal),2
37.842253,-122.205634,Kitava (Temescal),1
37.842262,-122.25612,Kitava (Temescal),1
37.842267,-122.256086,Kitava (Temescal),3
37.842308,-122.215461,Kitava (Temescal),1
37.84233,-122.27369,Kitava (Temescal),1
37.84234,-122.26465,Kitava (Temescal),1
37.842422985,-122.294410011,Kitava (Temescal),1
37.842433,-122.239599,Kitava (Temescal),6
37.842452,-122.205299,Kitava (Temescal),1
37.842459991,-122.261770042,Kitava (Temescal),1
37.842482,-122.129175,Kitava (Temescal),1
37.84257,-122.27107,Kitava (Temescal),1
37.842579,-122.246984,Kitava (Temescal),1
37.8426,-122.24624,Kitava (Temescal),2
37.8426,-122.21113,Kitava (Temescal),1
37.842621,-122.285365,Kitava (Temescal),4
37.842628,-122.25435,Kitava (Temescal),3
37.84263,-122.26139,Kitava (Temescal),3
37.842711,-122.27159,Kitava (Temescal),2
37.842715,-122.27158,Kitava (Temescal),1
37.842719997,-122.267760001,Kitava (Temescal),3
37.842729,-122.246602,Kitava (Temescal),2
37.842743,-122.239896,Kitava (Temescal),2
37.842764,-122.28282,Kitava (Temescal),6
37.842782,-122.281963,Kitava (Temescal),3
37.84283,-122.24176,Kitava (Temescal),1
37.842898,-122.286709,Kitava (Temescal),1
37.842907,-122.21437,Kitava (Temescal),2
37.842919989,-122.282953039,Kitava (Temescal),1
37.842963994,-122.295530001,Kitava (Temescal),2
37.842965,-122.233403,Kitava (Temescal),1
37.842968,-122.247734,Kitava (Temescal),13
37.842974,-122.233422,Kitava (Temescal),1
37.842999995,-122.285883017,Kitava (Temescal),2
37.843027,-122.263835,Kitava (Temescal),2
37.843028,-122.24078,Kitava (Temescal),1
37.843033,-122.24416,Kitava (Temescal),1
37.843063,-122.28068,Kitava (Temescal),9
37.843074,-122.26328,Kitava (Temescal),2
37.843082,-122.28207,Kitava (Temescal),4
37.843141,-122.138695,Kitava (Temescal),2
37.843147,-122.26918,Kitava (Temescal),1
37.843158999,-122.265924029,Kitava (Temescal),1
37.843163,-122.21051,Kitava (Temescal),5
37.84317,-122.203026,Kitava (Temescal),15
37.843179,-122.261656,Kitava (Temescal),5
37.843193,-122.22361,Kitava (Temescal),2
37.843196969,-122.260050075,Kitava (Temescal),2
37.8432,-122.228717,Kitava (Temescal),1
37.843216,-122.29378,Kitava (Temescal),4
37.843227,-122.28171,Kitava (Temescal),2
37.843234981,-122.293820009,Kitava (Temescal),40
37.843243,-122.22127,Kitava (Temescal),2
37.843255,-122.268101,Kitava (Temescal),2
37.843287176,-122.262037206,Kitava (Temescal),1
37.843346,-122.201371,Kitava (Temescal),1
37.843422,-122.237175,Kitava (Temescal),1
37.84346,-122.24954,Kitava (Temescal),2
37.843506,-122.266655,Kitava (Temescal),2
37.843509992,-122.287300061,Kitava (Temescal),1
37.843524995,-122.266140031,Kitava (Temescal),1
37.843544,-122.27337,Kitava (Temescal),3
37.843554,-122.285577,Kitava (Temescal),1
37.843596996,-122.251470024,Kitava (Temescal),4
37.843636,-122.27454,Kitava (Temescal),1
37.843655,-122.269485,Kitava (Temescal),1
37.84366,-122.264309,Kitava (Temescal),5
37.843667,-122.262618,Kitava (Temescal),1
37.84368,-122.24123,Kitava (Temescal),6
37.843682,-122.277908,Kitava (Temescal),2
37.843765,-122.268171,Kitava (Temescal),5
37.843838,-122.27275,Kitava (Temescal),1
37.843919,-122.260314,Kitava (Temescal),2
37.843972,-122.244548,Kitava (Temescal),14
37.843975,-122.264824,Kitava (Temescal),1
37.843975,-122.262344,Kitava (Temescal),1
37.843983,-122.26021,Kitava (Temescal),2
37.84403,-122.24821,Kitava (Temescal),6
37.844037,-122.281376,Kitava (Temescal),5
37.844055,-122.26636,Kitava (Temescal),2
37.844056,-122.273161,Kitava (Temescal),1
37.844059,-122.242658,Kitava (Temescal),1
37.844065,-122.242659,Kitava (Temescal),1
37.84408,-122.25104,Kitava (Temescal),4
37.844097,-122.24998,Kitava (Temescal),1
37.844099,-122.213413,Kitava (Temescal),1
37.844105,-122.257889,Kitava (Temescal),3
37.844162,-122.266304,Kitava (Temescal),3
37.84417,-122.24775,Kitava (Temescal),2
37.844184,-122.234931,Kitava (Temescal),24
37.8442366,-122.2894553,Kitava (Temescal),1
37.844254,-122.22509,Kitava (Temescal),1
37.844269979,-122.25629406,Kitava (Temescal),3
37.844272996,-122.259910014,Kitava (Temescal),4
37.844296,-122.28439,Kitava (Albany),3
37.844296,-122.28439,Kitava (Temescal),9
37.844315,-122.27196,Kitava (Temescal),2
37.84438,-122.222694,Kitava (Temescal),1
37.844395,-122.25856,Kitava (Temescal),6
37.844418,-122.247278,Kitava (Temescal),1
37.844459997,-122.250130009,Kitava (Temescal),7
37.84447,-122.24534,Kitava (Temescal),2
37.844479,-122.221869,Kitava (Temescal),2
37.844505,-122.26796,Kitava (Temescal),1
37.844513,-122.2662,Kitava (Temescal),1
37.844517,-122.21036,Kitava (Temescal),1
37.844582959,-122.269806024,Kitava (Temescal),1
37.844611,-122.263696,Kitava (Temescal),1
37.844639998,-122.277030051,Kitava (Temescal),1
